timestamp_ms,adc_value,label
1663,2058,normal
1664,2025,normal
1665,2024,normal
1666,1996,normal
1667,2076,normal
1668,1975,normal
1669,2087,normal
1670,1981,normal
1671,2118,normal
1672,1989,normal
1673,2147,normal
1674,2086,normal
1675,2075,normal
1676,2017,normal
1677,2021,normal
1678,2082,normal
1679,2035,normal
1680,2059,normal
1681,1990,normal
1682,2035,normal
1683,1944,normal
1684,2135,normal
1685,2001,normal
1686,2094,normal
1687,2080,normal
1688,2054,normal
1689,2031,normal
1690,2119,normal
1691,2005,normal
1692,2107,normal
1693,2054,normal
1694,2056,normal
1695,2057,normal
1696,2035,normal
1697,2063,normal
1698,2066,normal
1699,1989,normal
1700,2180,normal
1701,2124,normal
1702,2026,normal
1703,2140,normal
1704,2074,normal
1705,1944,normal
1706,2011,normal
1707,2063,normal
1708,2032,normal
1709,2095,normal
1710,2096,normal
1711,2097,normal
1712,1931,normal
1713,2194,normal
1714,2079,normal
1715,2190,normal
1716,2023,normal
1717,2062,normal
1718,2033,normal
1719,2076,normal
1720,2023,normal
1721,2056,normal
1722,2028,normal
1723,2092,normal
1724,2066,normal
1725,2072,normal
1726,2028,normal
1727,1999,normal
1728,1972,normal
1729,2025,normal
1730,1977,normal
1731,2070,normal
1732,2116,normal
1733,1997,normal
1734,2123,normal
1735,2120,normal
1736,2060,normal
1737,1961,normal
1738,2076,normal
1739,2107,normal
1740,2043,normal
1741,2008,normal
1742,2064,normal
1743,2052,normal
1744,2102,normal
1745,2096,normal
1746,2049,normal
1747,2026,normal
1748,2095,normal
1749,2069,normal
1750,2002,normal
1751,2080,normal
1752,2094,normal
1753,2036,normal
1754,2086,normal
1755,2049,normal
1756,2066,normal
1757,2129,normal
1758,2036,normal
1759,2121,normal
1760,2076,normal
1761,2066,normal
1762,1991,normal
1763,2066,normal
1764,1990,normal
1765,1901,normal
1766,2141,normal
1767,2076,normal
1768,2073,normal
1769,2067,normal
1770,2030,normal
1771,2061,normal
1772,2093,normal
1773,2099,normal
1774,2126,normal
1775,2046,normal
1776,2035,normal
1777,2120,normal
1778,2102,normal
1779,2012,normal
1780,2028,normal
1781,2028,normal
1782,2057,normal
1783,2067,normal
1784,2003,normal
1785,2033,normal
1786,2042,normal
1787,2039,normal
1788,2046,normal
1789,2122,normal
1790,1941,normal
1791,2065,normal
1792,2048,normal
1793,2090,normal
1794,2018,normal
1795,2128,normal
1796,1996,normal
1797,2046,normal
1798,2051,normal
1799,1987,normal
1800,2107,normal
1801,1950,normal
1802,2035,normal
1803,2056,normal
1804,1965,normal
1805,1947,normal
1806,2044,normal
1807,2056,normal
1808,1960,normal
1809,1936,normal
1810,2047,normal
1811,2022,normal
1812,1982,normal
1813,2015,normal
1814,2072,normal
1815,2096,normal
1816,2110,normal
1817,2165,normal
1818,1949,normal
1819,2056,normal
1820,2053,normal
1821,2034,normal
1822,1964,normal
1823,2146,normal
1824,2085,normal
1825,2071,normal
1826,2004,normal
1827,2014,normal
1828,2039,normal
1829,2054,normal
1830,2002,normal
1831,1990,normal
1832,2063,normal
1833,2014,normal
1834,2010,normal
1835,2099,normal
1836,1954,normal
1837,2132,normal
1838,1972,normal
1839,2033,normal
1840,2076,normal
1841,2027,normal
1842,1959,normal
1843,1988,normal
1844,1986,normal
1845,2097,normal
1846,2008,normal
1847,1978,normal
1848,2015,normal
1849,2023,normal
1850,2104,normal
1851,2083,normal
1852,2048,normal
1853,2069,normal
1854,2023,normal
1855,2066,normal
1856,2004,normal
1857,2024,normal
1858,2057,normal
1859,2083,normal
1860,1932,normal
1861,2072,normal
1862,2043,normal
1863,2075,normal
1864,2137,normal
1865,2040,normal
1866,1977,normal
1867,2032,normal
1868,2023,normal
1869,2055,normal
1870,2094,normal
1871,2022,normal
1872,2017,normal
1873,2028,normal
1874,2044,normal
1875,2050,normal
1876,2052,normal
1877,1932,normal
1878,2066,normal
1879,2052,normal
1880,2039,normal
1881,2050,normal
1882,2053,normal
1883,2048,normal
1884,2057,normal
1885,1962,normal
1886,2008,normal
1887,1982,normal
1888,2020,normal
1889,1995,normal
1890,2040,normal
1891,1968,normal
1892,1897,normal
1893,1988,normal
1894,2035,normal
1895,2039,normal
1896,2016,normal
1897,1987,normal
1898,2063,normal
1899,2066,normal
1900,2113,normal
1901,1975,normal
1902,1990,normal
1903,2071,normal
1904,2034,normal
1905,1999,normal
1906,2003,normal
1907,2148,normal
1908,2063,normal
1909,2011,normal
1910,2061,normal
1911,2086,normal
1912,2059,normal
1913,2063,normal
1914,1984,normal
1915,2034,normal
1916,2085,normal
1917,1991,normal
1918,2043,normal
1919,2061,normal
1920,2008,normal
1921,2171,normal
1922,2004,normal
1923,2030,normal
1924,2009,normal
1925,2076,normal
1926,2024,normal
1927,2087,normal
1928,2134,normal
1929,2005,normal
1930,2163,normal
1931,2076,normal
1932,1995,normal
1933,2140,normal
1934,1998,normal
1935,2135,normal
1936,2077,normal
1937,2037,normal
1938,2075,normal
1939,2089,normal
1940,2115,normal
1941,2093,normal
1942,2001,normal
1943,1998,normal
1944,1952,normal
1945,2073,normal
1946,1975,normal
1947,2071,normal
1948,1997,normal
1949,2041,normal
1950,2060,normal
1951,2053,normal
1952,2082,normal
1953,2039,normal
1954,2034,normal
1955,2130,normal
1956,2069,normal
1957,2021,normal
1958,2044,normal
1959,2054,normal
1960,2034,normal
1961,1949,normal
1962,1997,normal
1963,1950,normal
1964,1998,normal
1965,2089,normal
1966,2101,normal
1967,2059,normal
1968,2051,normal
1969,2023,normal
1970,2059,normal
1971,2051,normal
1972,2055,normal
1973,2121,normal
1974,1999,normal
1975,2021,normal
1976,2041,normal
1977,2054,normal
1978,2071,normal
1979,2108,normal
1980,2102,normal
1981,2052,normal
1982,2080,normal
1983,2053,normal
1984,2152,normal
1985,2054,normal
1986,1898,normal
1987,2123,normal
1988,1982,normal
1989,2025,normal
1990,1998,normal
1991,2045,normal
1992,1996,normal
1993,2004,normal
1994,2062,normal
1995,2021,normal
1996,2086,normal
1997,2029,normal
1998,2035,normal
1999,2033,normal
2000,2142,flicker_100hz
2001,2705,flicker_100hz
2002,3031,flicker_100hz
2003,3004,flicker_100hz
2004,2589,flicker_100hz
2005,2094,flicker_100hz
2006,1518,flicker_100hz
2007,1029,flicker_100hz
2008,1016,flicker_100hz
2009,1411,flicker_100hz
2010,2143,flicker_100hz
2011,2677,flicker_100hz
2012,2918,flicker_100hz
2013,2861,flicker_100hz
2014,2592,flicker_100hz
2015,1993,flicker_100hz
2016,1411,flicker_100hz
2017,1059,flicker_100hz
2018,1144,flicker_100hz
2019,1529,flicker_100hz
2020,2030,flicker_100hz
2021,2634,flicker_100hz
2022,2974,flicker_100hz
2023,3012,flicker_100hz
2024,2587,flicker_100hz
2025,2013,flicker_100hz
2026,1549,flicker_100hz
2027,1112,flicker_100hz
2028,1145,flicker_100hz
2029,1473,flicker_100hz
2030,2009,flicker_100hz
2031,2630,flicker_100hz
2032,3001,flicker_100hz
2033,3022,flicker_100hz
2034,2659,flicker_100hz
2035,2006,flicker_100hz
2036,1434,flicker_100hz
2037,1174,flicker_100hz
2038,1077,flicker_100hz
2039,1441,flicker_100hz
2040,2126,flicker_100hz
2041,2737,flicker_100hz
2042,2961,flicker_100hz
2043,2993,flicker_100hz
2044,2584,flicker_100hz
2045,2022,flicker_100hz
2046,1515,flicker_100hz
2047,1070,flicker_100hz
2048,1070,flicker_100hz
2049,1408,flicker_100hz
2050,1993,flicker_100hz
2051,2587,flicker_100hz
2052,2993,flicker_100hz
2053,2999,flicker_100hz
2054,2615,flicker_100hz
2055,2023,flicker_100hz
2056,1464,flicker_100hz
2057,1078,flicker_100hz
2058,1036,flicker_100hz
2059,1452,flicker_100hz
2060,2020,flicker_100hz
2061,2739,flicker_100hz
2062,2907,flicker_100hz
2063,3054,flicker_100hz
2064,2681,flicker_100hz
2065,2011,flicker_100hz
2066,1426,flicker_100hz
2067,1135,flicker_100hz
2068,1118,flicker_100hz
2069,1475,flicker_100hz
2070,1983,flicker_100hz
2071,2694,flicker_100hz
2072,3019,flicker_100hz
2073,3060,flicker_100hz
2074,2628,flicker_100hz
2075,2033,flicker_100hz
2076,1443,flicker_100hz
2077,1155,flicker_100hz
2078,1169,flicker_100hz
2079,1427,flicker_100hz
2080,2047,flicker_100hz
2081,2693,flicker_100hz
2082,2990,flicker_100hz
2083,2997,flicker_100hz
2084,2727,flicker_100hz
2085,2021,flicker_100hz
2086,1494,flicker_100hz
2087,1061,flicker_100hz
2088,1129,flicker_100hz
2089,1427,flicker_100hz
2090,2077,flicker_100hz
2091,2656,flicker_100hz
2092,3014,flicker_100hz
2093,2875,flicker_100hz
2094,2550,flicker_100hz
2095,2011,flicker_100hz
2096,1544,flicker_100hz
2097,1094,flicker_100hz
2098,1065,flicker_100hz
2099,1416,flicker_100hz
2100,2050,flicker_100hz
2101,2537,flicker_100hz
2102,3040,flicker_100hz
2103,3091,flicker_100hz
2104,2642,flicker_100hz
2105,2077,flicker_100hz
2106,1458,flicker_100hz
2107,1052,flicker_100hz
2108,1040,flicker_100hz
2109,1496,flicker_100hz
2110,2004,flicker_100hz
2111,2716,flicker_100hz
2112,2974,flicker_100hz
2113,2952,flicker_100hz
2114,2657,flicker_100hz
2115,2013,flicker_100hz
2116,1454,flicker_100hz
2117,1004,flicker_100hz
2118,1038,flicker_100hz
2119,1472,flicker_100hz
2120,2004,flicker_100hz
2121,2618,flicker_100hz
2122,2969,flicker_100hz
2123,3038,flicker_100hz
2124,2647,flicker_100hz
2125,1995,flicker_100hz
2126,1445,flicker_100hz
2127,1148,flicker_100hz
2128,1118,flicker_100hz
2129,1505,flicker_100hz
2130,2072,flicker_100hz
2131,2679,flicker_100hz
2132,3034,flicker_100hz
2133,2957,flicker_100hz
2134,2676,flicker_100hz
2135,2117,flicker_100hz
2136,1440,flicker_100hz
2137,1105,flicker_100hz
2138,1009,flicker_100hz
2139,1438,flicker_100hz
2140,2039,flicker_100hz
2141,2661,flicker_100hz
2142,3029,flicker_100hz
2143,2983,flicker_100hz
2144,2617,flicker_100hz
2145,2075,flicker_100hz
2146,1534,flicker_100hz
2147,1101,flicker_100hz
2148,1137,flicker_100hz
2149,1497,flicker_100hz
2150,2076,flicker_100hz
2151,2678,flicker_100hz
2152,3035,flicker_100hz
2153,2963,flicker_100hz
2154,2728,flicker_100hz
2155,2089,flicker_100hz
2156,1414,flicker_100hz
2157,1171,flicker_100hz
2158,1146,flicker_100hz
2159,1393,flicker_100hz
2160,2007,flicker_100hz
2161,2644,flicker_100hz
2162,2993,flicker_100hz
2163,2981,flicker_100hz
2164,2660,flicker_100hz
2165,2047,flicker_100hz
2166,1462,flicker_100hz
2167,1158,flicker_100hz
2168,1004,flicker_100hz
2169,1448,flicker_100hz
2170,2025,flicker_100hz
2171,2638,flicker_100hz
2172,3037,flicker_100hz
2173,2975,flicker_100hz
2174,2672,flicker_100hz
2175,2091,flicker_100hz
2176,1459,flicker_100hz
2177,1151,flicker_100hz
2178,1110,flicker_100hz
2179,1568,flicker_100hz
2180,2063,flicker_100hz
2181,2610,flicker_100hz
2182,2911,flicker_100hz
2183,3055,flicker_100hz
2184,2553,flicker_100hz
2185,2079,flicker_100hz
2186,1459,flicker_100hz
2187,1081,flicker_100hz
2188,1092,flicker_100hz
2189,1481,flicker_100hz
2190,2087,flicker_100hz
2191,2626,flicker_100hz
2192,2960,flicker_100hz
2193,3026,flicker_100hz
2194,2581,flicker_100hz
2195,2106,flicker_100hz
2196,1512,flicker_100hz
2197,1121,flicker_100hz
2198,1136,flicker_100hz
2199,1427,flicker_100hz
2200,2010,flicker_100hz
2201,2522,flicker_100hz
2202,3076,flicker_100hz
2203,2993,flicker_100hz
2204,2646,flicker_100hz
2205,2104,flicker_100hz
2206,1468,flicker_100hz
2207,1221,flicker_100hz
2208,1166,flicker_100hz
2209,1422,flicker_100hz
2210,2029,flicker_100hz
2211,2621,flicker_100hz
2212,3007,flicker_100hz
2213,2885,flicker_100hz
2214,2698,flicker_100hz
2215,2146,flicker_100hz
2216,1561,flicker_100hz
2217,1061,flicker_100hz
2218,1024,flicker_100hz
2219,1383,flicker_100hz
2220,2098,flicker_100hz
2221,2648,flicker_100hz
2222,2919,flicker_100hz
2223,3005,flicker_100hz
2224,2677,flicker_100hz
2225,2080,flicker_100hz
2226,1394,flicker_100hz
2227,1100,flicker_100hz
2228,1087,flicker_100hz
2229,1458,flicker_100hz
2230,2010,flicker_100hz
2231,2626,flicker_100hz
2232,2977,flicker_100hz
2233,3006,flicker_100hz
2234,2615,flicker_100hz
2235,1946,flicker_100hz
2236,1456,flicker_100hz
2237,1051,flicker_100hz
2238,1039,flicker_100hz
2239,1504,flicker_100hz
2240,1980,flicker_100hz
2241,2625,flicker_100hz
2242,3032,flicker_100hz
2243,3010,flicker_100hz
2244,2578,flicker_100hz
2245,2115,flicker_100hz
2246,1409,flicker_100hz
2247,1122,flicker_100hz
2248,1137,flicker_100hz
2249,1520,flicker_100hz
2250,1986,flicker_100hz
2251,2659,flicker_100hz
2252,3049,flicker_100hz
2253,2964,flicker_100hz
2254,2593,flicker_100hz
2255,2081,flicker_100hz
2256,1397,flicker_100hz
2257,1184,flicker_100hz
2258,1158,flicker_100hz
2259,1454,flicker_100hz
2260,2089,flicker_100hz
2261,2617,flicker_100hz
2262,3035,flicker_100hz
2263,2953,flicker_100hz
2264,2634,flicker_100hz
2265,2028,flicker_100hz
2266,1461,flicker_100hz
2267,1109,flicker_100hz
2268,1122,flicker_100hz
2269,1477,flicker_100hz
2270,2027,flicker_100hz
2271,2658,flicker_100hz
2272,2968,flicker_100hz
2273,2999,flicker_100hz
2274,2597,flicker_100hz
2275,2128,flicker_100hz
2276,1385,flicker_100hz
2277,1093,flicker_100hz
2278,1151,flicker_100hz
2279,1400,flicker_100hz
2280,1992,flicker_100hz
2281,2639,flicker_100hz
2282,3021,flicker_100hz
2283,2996,flicker_100hz
2284,2650,flicker_100hz
2285,2095,flicker_100hz
2286,1457,flicker_100hz
2287,1089,flicker_100hz
2288,1146,flicker_100hz
2289,1580,flicker_100hz
2290,2100,flicker_100hz
2291,2638,flicker_100hz
2292,2997,flicker_100hz
2293,3041,flicker_100hz
2294,2555,flicker_100hz
2295,2082,flicker_100hz
2296,1425,flicker_100hz
2297,1107,flicker_100hz
2298,1056,flicker_100hz
2299,1398,flicker_100hz
2300,2035,flicker_100hz
2301,2532,flicker_100hz
2302,2983,flicker_100hz
2303,2978,flicker_100hz
2304,2639,flicker_100hz
2305,2061,flicker_100hz
2306,1580,flicker_100hz
2307,1075,flicker_100hz
2308,1007,flicker_100hz
2309,1448,flicker_100hz
2310,1993,flicker_100hz
2311,2625,flicker_100hz
2312,2995,flicker_100hz
2313,3065,flicker_100hz
2314,2611,flicker_100hz
2315,2084,flicker_100hz
2316,1518,flicker_100hz
2317,984,flicker_100hz
2318,1091,flicker_100hz
2319,1487,flicker_100hz
2320,1971,flicker_100hz
2321,2698,flicker_100hz
2322,2983,flicker_100hz
2323,3058,flicker_100hz
2324,2542,flicker_100hz
2325,2117,flicker_100hz
2326,1490,flicker_100hz
2327,1066,flicker_100hz
2328,1159,flicker_100hz
2329,1472,flicker_100hz
2330,2126,flicker_100hz
2331,2706,flicker_100hz
2332,3004,flicker_100hz
2333,2981,flicker_100hz
2334,2664,flicker_100hz
2335,2070,flicker_100hz
2336,1465,flicker_100hz
2337,1154,flicker_100hz
2338,1070,flicker_100hz
2339,1458,flicker_100hz
2340,2161,flicker_100hz
2341,2652,flicker_100hz
2342,3014,flicker_100hz
2343,3012,flicker_100hz
2344,2565,flicker_100hz
2345,2024,flicker_100hz
2346,1442,flicker_100hz
2347,1128,flicker_100hz
2348,1065,flicker_100hz
2349,1475,flicker_100hz
2350,2056,flicker_100hz
2351,2583,flicker_100hz
2352,3086,flicker_100hz
2353,2930,flicker_100hz
2354,2615,flicker_100hz
2355,1982,flicker_100hz
2356,1431,flicker_100hz
2357,1032,flicker_100hz
2358,1052,flicker_100hz
2359,1476,flicker_100hz
2360,1975,flicker_100hz
2361,2680,flicker_100hz
2362,3030,flicker_100hz
2363,3012,flicker_100hz
2364,2722,flicker_100hz
2365,2117,flicker_100hz
2366,1426,flicker_100hz
2367,1089,flicker_100hz
2368,1085,flicker_100hz
2369,1437,flicker_100hz
2370,2080,flicker_100hz
2371,2676,flicker_100hz
2372,3075,flicker_100hz
2373,3030,flicker_100hz
2374,2612,flicker_100hz
2375,2070,flicker_100hz
2376,1504,flicker_100hz
2377,1055,flicker_100hz
2378,1042,flicker_100hz
2379,1303,flicker_100hz
2380,2054,flicker_100hz
2381,2626,flicker_100hz
2382,2988,flicker_100hz
2383,3077,flicker_100hz
2384,2618,flicker_100hz
2385,1941,flicker_100hz
2386,1490,flicker_100hz
2387,1142,flicker_100hz
2388,1089,flicker_100hz
2389,1458,flicker_100hz
2390,1958,flicker_100hz
2391,2644,flicker_100hz
2392,2979,flicker_100hz
2393,2911,flicker_100hz
2394,2661,flicker_100hz
2395,2008,flicker_100hz
2396,1438,flicker_100hz
2397,1199,flicker_100hz
2398,1010,flicker_100hz
2399,1466,flicker_100hz
2400,2008,flicker_100hz
2401,2571,flicker_100hz
2402,2983,flicker_100hz
2403,2986,flicker_100hz
2404,2595,flicker_100hz
2405,1985,flicker_100hz
2406,1463,flicker_100hz
2407,1112,flicker_100hz
2408,1163,flicker_100hz
2409,1389,flicker_100hz
2410,2035,flicker_100hz
2411,2635,flicker_100hz
2412,3004,flicker_100hz
2413,2992,flicker_100hz
2414,2671,flicker_100hz
2415,2045,flicker_100hz
2416,1515,flicker_100hz
2417,1105,flicker_100hz
2418,1078,flicker_100hz
2419,1501,flicker_100hz
2420,2038,flicker_100hz
2421,2678,flicker_100hz
2422,2987,flicker_100hz
2423,3024,flicker_100hz
2424,2615,flicker_100hz
2425,2122,flicker_100hz
2426,1370,flicker_100hz
2427,1055,flicker_100hz
2428,1054,flicker_100hz
2429,1435,flicker_100hz
2430,2052,flicker_100hz
2431,2672,flicker_100hz
2432,2950,flicker_100hz
2433,3006,flicker_100hz
2434,2678,flicker_100hz
2435,1998,flicker_100hz
2436,1486,flicker_100hz
2437,1092,flicker_100hz
2438,1073,flicker_100hz
2439,1493,flicker_100hz
2440,2035,flicker_100hz
2441,2655,flicker_100hz
2442,2982,flicker_100hz
2443,3021,flicker_100hz
2444,2607,flicker_100hz
2445,2012,flicker_100hz
2446,1587,flicker_100hz
2447,1141,flicker_100hz
2448,1115,flicker_100hz
2449,1455,flicker_100hz
2450,1955,flicker_100hz
2451,2603,flicker_100hz
2452,3006,flicker_100hz
2453,3033,flicker_100hz
2454,2612,flicker_100hz
2455,1975,flicker_100hz
2456,1458,flicker_100hz
2457,1102,flicker_100hz
2458,1098,flicker_100hz
2459,1432,flicker_100hz
2460,2037,flicker_100hz
2461,2631,flicker_100hz
2462,3029,flicker_100hz
2463,3039,flicker_100hz
2464,2658,flicker_100hz
2465,2037,flicker_100hz
2466,1442,flicker_100hz
2467,1108,flicker_100hz
2468,1151,flicker_100hz
2469,1488,flicker_100hz
2470,2022,flicker_100hz
2471,2711,flicker_100hz
2472,2960,flicker_100hz
2473,3093,flicker_100hz
2474,2610,flicker_100hz
2475,2055,flicker_100hz
2476,1479,flicker_100hz
2477,1027,flicker_100hz
2478,1067,flicker_100hz
2479,1448,flicker_100hz
2480,2081,flicker_100hz
2481,2627,flicker_100hz
2482,3017,flicker_100hz
2483,2924,flicker_100hz
2484,2631,flicker_100hz
2485,2002,flicker_100hz
2486,1425,flicker_100hz
2487,1081,flicker_100hz
2488,1074,flicker_100hz
2489,1467,flicker_100hz
2490,2049,flicker_100hz
2491,2643,flicker_100hz
2492,2938,flicker_100hz
2493,3018,flicker_100hz
2494,2579,flicker_100hz
2495,2000,flicker_100hz
2496,1417,flicker_100hz
2497,1123,flicker_100hz
2498,1160,flicker_100hz
2499,1500,flicker_100hz
2500,2018,flicker_100hz
2501,2647,flicker_100hz
2502,2923,flicker_100hz
2503,2940,flicker_100hz
2504,2726,flicker_100hz
2505,1999,flicker_100hz
2506,1467,flicker_100hz
2507,1045,flicker_100hz
2508,1033,flicker_100hz
2509,1388,flicker_100hz
2510,2136,flicker_100hz
2511,2629,flicker_100hz
2512,2965,flicker_100hz
2513,3012,flicker_100hz
2514,2622,flicker_100hz
2515,1996,flicker_100hz
2516,1441,flicker_100hz
2517,1126,flicker_100hz
2518,1159,flicker_100hz
2519,1496,flicker_100hz
2520,2091,flicker_100hz
2521,2609,flicker_100hz
2522,2979,flicker_100hz
2523,2975,flicker_100hz
2524,2662,flicker_100hz
2525,2040,flicker_100hz
2526,1485,flicker_100hz
2527,1116,flicker_100hz
2528,1146,flicker_100hz
2529,1477,flicker_100hz
2530,2147,flicker_100hz
2531,2617,flicker_100hz
2532,2941,flicker_100hz
2533,3024,flicker_100hz
2534,2676,flicker_100hz
2535,1965,flicker_100hz
2536,1432,flicker_100hz
2537,1114,flicker_100hz
2538,1179,flicker_100hz
2539,1478,flicker_100hz
2540,2068,flicker_100hz
2541,2557,flicker_100hz
2542,2991,flicker_100hz
2543,3021,flicker_100hz
2544,2630,flicker_100hz
2545,2068,flicker_100hz
2546,1403,flicker_100hz
2547,1092,flicker_100hz
2548,1021,flicker_100hz
2549,1542,flicker_100hz
2550,2036,flicker_100hz
2551,2595,flicker_100hz
2552,3008,flicker_100hz
2553,3092,flicker_100hz
2554,2690,flicker_100hz
2555,1985,flicker_100hz
2556,1392,flicker_100hz
2557,1199,flicker_100hz
2558,1139,flicker_100hz
2559,1470,flicker_100hz
2560,2005,flicker_100hz
2561,2674,flicker_100hz
2562,3032,flicker_100hz
2563,3015,flicker_100hz
2564,2690,flicker_100hz
2565,1979,flicker_100hz
2566,1393,flicker_100hz
2567,1148,flicker_100hz
2568,1034,flicker_100hz
2569,1461,flicker_100hz
2570,2023,flicker_100hz
2571,2765,flicker_100hz
2572,2977,flicker_100hz
2573,2945,flicker_100hz
2574,2603,flicker_100hz
2575,2062,flicker_100hz
2576,1434,flicker_100hz
2577,1039,flicker_100hz
2578,1114,flicker_100hz
2579,1444,flicker_100hz
2580,2055,flicker_100hz
2581,2572,flicker_100hz
2582,2899,flicker_100hz
2583,2966,flicker_100hz
2584,2637,flicker_100hz
2585,2083,flicker_100hz
2586,1534,flicker_100hz
2587,1107,flicker_100hz
2588,1224,flicker_100hz
2589,1461,flicker_100hz
2590,2017,flicker_100hz
2591,2636,flicker_100hz
2592,2931,flicker_100hz
2593,2979,flicker_100hz
2594,2688,flicker_100hz
2595,2019,flicker_100hz
2596,1428,flicker_100hz
2597,1126,flicker_100hz
2598,1096,flicker_100hz
2599,1502,flicker_100hz
2600,2047,flicker_100hz
2601,2634,flicker_100hz
2602,2861,flicker_100hz
2603,2972,flicker_100hz
2604,2626,flicker_100hz
2605,2095,flicker_100hz
2606,1456,flicker_100hz
2607,1189,flicker_100hz
2608,1151,flicker_100hz
2609,1485,flicker_100hz
2610,2052,flicker_100hz
2611,2642,flicker_100hz
2612,2961,flicker_100hz
2613,3002,flicker_100hz
2614,2605,flicker_100hz
2615,1987,flicker_100hz
2616,1453,flicker_100hz
2617,1092,flicker_100hz
2618,1163,flicker_100hz
2619,1504,flicker_100hz
2620,2024,flicker_100hz
2621,2696,flicker_100hz
2622,2958,flicker_100hz
2623,2994,flicker_100hz
2624,2650,flicker_100hz
2625,2019,flicker_100hz
2626,1341,flicker_100hz
2627,1072,flicker_100hz
2628,1183,flicker_100hz
2629,1488,flicker_100hz
2630,2156,flicker_100hz
2631,2659,flicker_100hz
2632,3018,flicker_100hz
2633,3007,flicker_100hz
2634,2703,flicker_100hz
2635,2103,flicker_100hz
2636,1373,flicker_100hz
2637,983,flicker_100hz
2638,1065,flicker_100hz
2639,1398,flicker_100hz
2640,2077,flicker_100hz
2641,2700,flicker_100hz
2642,3104,flicker_100hz
2643,2984,flicker_100hz
2644,2650,flicker_100hz
2645,2038,flicker_100hz
2646,1487,flicker_100hz
2647,1164,flicker_100hz
2648,1107,flicker_100hz
2649,1447,flicker_100hz
2650,1977,flicker_100hz
2651,2708,flicker_100hz
2652,3064,flicker_100hz
2653,2996,flicker_100hz
2654,2671,flicker_100hz
2655,2035,flicker_100hz
2656,1425,flicker_100hz
2657,1039,flicker_100hz
2658,1116,flicker_100hz
2659,1347,flicker_100hz
2660,2010,flicker_100hz
2661,2667,flicker_100hz
2662,3083,flicker_100hz
2663,2972,flicker_100hz
2664,2644,flicker_100hz
2665,1996,flicker_100hz
2666,1383,flicker_100hz
2667,1208,flicker_100hz
2668,1049,flicker_100hz
2669,1396,flicker_100hz
2670,2028,flicker_100hz
2671,2668,flicker_100hz
2672,3024,flicker_100hz
2673,2942,flicker_100hz
2674,2608,flicker_100hz
2675,2048,flicker_100hz
2676,1507,flicker_100hz
2677,1217,flicker_100hz
2678,1144,flicker_100hz
2679,1535,flicker_100hz
2680,2105,flicker_100hz
2681,2597,flicker_100hz
2682,2981,flicker_100hz
2683,3027,flicker_100hz
2684,2574,flicker_100hz
2685,2073,flicker_100hz
2686,1489,flicker_100hz
2687,1137,flicker_100hz
2688,1033,flicker_100hz
2689,1456,flicker_100hz
2690,2160,flicker_100hz
2691,2713,flicker_100hz
2692,3047,flicker_100hz
2693,2964,flicker_100hz
2694,2619,flicker_100hz
2695,2026,flicker_100hz
2696,1431,flicker_100hz
2697,1010,flicker_100hz
2698,1135,flicker_100hz
2699,1394,flicker_100hz
2700,2073,flicker_100hz
2701,2708,flicker_100hz
2702,2952,flicker_100hz
2703,3024,flicker_100hz
2704,2673,flicker_100hz
2705,2032,flicker_100hz
2706,1471,flicker_100hz
2707,1042,flicker_100hz
2708,1176,flicker_100hz
2709,1326,flicker_100hz
2710,1985,flicker_100hz
2711,2593,flicker_100hz
2712,3004,flicker_100hz
2713,2968,flicker_100hz
2714,2620,flicker_100hz
2715,2043,flicker_100hz
2716,1334,flicker_100hz
2717,1019,flicker_100hz
2718,1188,flicker_100hz
2719,1446,flicker_100hz
2720,2055,flicker_100hz
2721,2712,flicker_100hz
2722,3054,flicker_100hz
2723,3069,flicker_100hz
2724,2650,flicker_100hz
2725,1974,flicker_100hz
2726,1432,flicker_100hz
2727,999,flicker_100hz
2728,1110,flicker_100hz
2729,1445,flicker_100hz
2730,2062,flicker_100hz
2731,2555,flicker_100hz
2732,3000,flicker_100hz
2733,2962,flicker_100hz
2734,2555,flicker_100hz
2735,2076,flicker_100hz
2736,1562,flicker_100hz
2737,1123,flicker_100hz
2738,1099,flicker_100hz
2739,1464,flicker_100hz
2740,2048,flicker_100hz
2741,2570,flicker_100hz
2742,3004,flicker_100hz
2743,3022,flicker_100hz
2744,2659,flicker_100hz
2745,2004,flicker_100hz
2746,1342,flicker_100hz
2747,1083,flicker_100hz
2748,1072,flicker_100hz
2749,1516,flicker_100hz
2750,2027,flicker_100hz
2751,2664,flicker_100hz
2752,3014,flicker_100hz
2753,2989,flicker_100hz
2754,2707,flicker_100hz
2755,2036,flicker_100hz
2756,1506,flicker_100hz
2757,1176,flicker_100hz
2758,1086,flicker_100hz
2759,1512,flicker_100hz
2760,2196,flicker_100hz
2761,2620,flicker_100hz
2762,2966,flicker_100hz
2763,2955,flicker_100hz
2764,2650,flicker_100hz
2765,2045,flicker_100hz
2766,1443,flicker_100hz
2767,1103,flicker_100hz
2768,1056,flicker_100hz
2769,1422,flicker_100hz
2770,2044,flicker_100hz
2771,2703,flicker_100hz
2772,2982,flicker_100hz
2773,2962,flicker_100hz
2774,2697,flicker_100hz
2775,1999,flicker_100hz
2776,1443,flicker_100hz
2777,1065,flicker_100hz
2778,1196,flicker_100hz
2779,1458,flicker_100hz
2780,2117,flicker_100hz
2781,2670,flicker_100hz
